BAM,HEADER,phase,duty,pos_counts,vel_rad_s  (V_BUS=12.0V COUNTS_PER_REV=1976 dt=10ms)
BAM,28820,deadband,30,565,0.000
BAM,28830,deadband,30,565,0.000
BAM,28840,deadband,30,565,0.000
BAM,28850,deadband,30,565,0.000
BAM,28860,deadband,30,565,0.000
BAM,28870,deadband,30,565,0.000
BAM,28880,deadband,30,565,0.000
BAM,28890,deadband,30,565,0.000
BAM,28900,deadband,30,565,0.000
BAM,28910,deadband,30,565,0.000
BAM,28920,deadband,30,565,0.000
BAM,28930,deadband,30,565,0.000
BAM,28940,deadband,30,565,0.000
BAM,28950,deadband,30,565,0.000
BAM,28960,deadband,30,565,0.000
BAM,28970,deadband,30,565,0.000
BAM,28980,deadband,30,565,0.000
BAM,28990,deadband,30,565,0.000
BAM,29000,deadband,30,565,0.000
BAM,29010,deadband,32,565,0.000
BAM,29020,deadband,32,565,0.000
BAM,29030,deadband,32,565,0.000
BAM,29040,deadband,32,565,0.000
BAM,29050,deadband,32,565,0.000
BAM,29060,deadband,32,565,0.000
BAM,29070,deadband,32,565,0.000
BAM,29080,deadband,32,565,0.000
BAM,29090,deadband,32,565,0.000
BAM,29100,deadband,32,565,0.000
BAM,29110,deadband,32,565,0.000
BAM,29120,deadband,32,565,0.000
BAM,29130,deadband,32,565,0.000
BAM,29140,deadband,32,565,0.000
BAM,29150,deadband,32,565,0.000
BAM,29160,deadband,32,565,0.000
BAM,29170,deadband,32,565,0.000
BAM,29180,deadband,32,565,0.000
BAM,29190,deadband,32,565,0.000
BAM,29200,deadband,32,565,0.000
BAM,29210,deadband,34,565,0.000
BAM,29220,deadband,34,565,0.000
BAM,29230,deadband,34,565,0.000
BAM,29240,deadband,34,565,0.000
BAM,29250,deadband,34,565,0.000
BAM,29260,deadband,34,565,0.000
BAM,29270,deadband,34,565,0.000
BAM,29280,deadband,34,565,0.000
BAM,29290,deadband,34,565,0.000
BAM,29300,deadband,34,565,0.000
BAM,29310,deadband,34,565,0.000
BAM,29320,deadband,34,565,0.000
BAM,29330,deadband,34,565,0.000
BAM,29340,deadband,34,565,0.000
BAM,29350,deadband,34,565,0.000
BAM,29360,deadband,34,565,0.000
BAM,29370,deadband,34,565,0.000
BAM,29380,deadband,34,565,0.000
BAM,29390,deadband,34,565,0.000
BAM,29400,deadband,34,565,0.000
BAM,29410,deadband,36,565,0.000
BAM,29420,deadband,36,565,0.000
BAM,29430,deadband,36,565,0.000
BAM,29440,deadband,36,565,0.000
BAM,29450,deadband,36,565,0.000
BAM,29460,deadband,36,565,0.000
BAM,29470,deadband,36,565,0.000
BAM,29480,deadband,36,565,0.000
BAM,29490,deadband,36,565,0.000
BAM,29500,deadband,36,565,0.000
BAM,29510,deadband,36,565,0.000
BAM,29520,deadband,36,565,0.000
BAM,29530,deadband,36,565,0.000
BAM,29540,deadband,36,565,0.000
BAM,29550,deadband,36,565,0.000
BAM,29560,deadband,36,565,0.000
BAM,29570,deadband,36,565,0.000
BAM,29580,deadband,36,565,0.000
BAM,29590,deadband,36,565,0.000
BAM,29600,deadband,36,565,0.000
BAM,29610,deadband,38,565,0.000
BAM,29620,deadband,38,565,0.000
BAM,29630,deadband,38,565,0.000
BAM,29640,deadband,38,565,0.000
BAM,29650,deadband,38,565,0.000
BAM,29660,deadband,38,565,0.000
BAM,29670,deadband,38,565,0.000
BAM,29680,deadband,38,565,0.000
BAM,29690,deadband,38,565,0.000
BAM,29700,deadband,38,565,0.000
BAM,29710,deadband,38,565,0.000
BAM,29720,deadband,38,565,0.000
BAM,29730,deadband,38,565,0.000
BAM,29740,deadband,38,565,0.000
BAM,29750,deadband,38,565,0.000
BAM,29760,deadband,38,565,0.000
BAM,29770,deadband,38,565,0.000
BAM,29780,deadband,38,565,0.000
BAM,29790,deadband,38,565,0.000
BAM,29800,deadband,38,565,0.000
BAM,29810,deadband,40,565,0.000
BAM,29820,deadband,40,565,0.000
BAM,29830,deadband,40,565,0.000
BAM,29840,deadband,40,565,0.000
BAM,29850,deadband,40,565,0.000
BAM,29860,deadband,40,565,0.000
BAM,29870,deadband,40,565,0.000
BAM,29880,deadband,40,565,0.000
BAM,29890,deadband,40,565,0.000
BAM,29900,deadband,40,565,0.000
BAM,29910,deadband,40,565,0.000
BAM,29920,deadband,40,565,0.000
BAM,29930,deadband,40,565,0.000
BAM,29940,deadband,40,565,0.000
BAM,29950,deadband,40,565,0.000
BAM,29960,deadband,40,565,0.000
BAM,29970,deadband,40,565,0.000
BAM,29980,deadband,40,565,0.000
BAM,29990,deadband,40,565,0.000
BAM,30000,deadband,40,565,0.000
BAM,30010,deadband,42,565,0.000
BAM,30020,deadband,42,565,0.000
BAM,30030,deadband,42,565,0.000
BAM,30040,deadband,42,565,0.000
BAM,30050,deadband,42,565,0.000
BAM,30060,deadband,42,565,0.000
BAM,30070,deadband,42,565,0.000
BAM,30080,deadband,42,565,0.000
BAM,30090,deadband,42,565,0.000
BAM,30100,deadband,42,565,0.000
BAM,30110,deadband,42,565,0.000
BAM,30120,deadband,42,565,0.000
BAM,30130,deadband,42,565,0.000
BAM,30140,deadband,42,565,0.000
BAM,30150,deadband,42,565,0.000
BAM,30160,deadband,42,565,0.000
BAM,30170,deadband,42,565,0.000
BAM,30180,deadband,42,565,0.000
BAM,30190,deadband,42,565,0.000
BAM,30200,deadband,42,565,0.000
BAM,30210,deadband,44,565,0.000
BAM,30220,deadband,44,565,0.000
BAM,30230,deadband,44,565,0.000
BAM,30240,deadband,44,565,0.000
BAM,30250,deadband,44,565,0.000
BAM,30260,deadband,44,565,0.000
BAM,30270,deadband,44,565,0.000
BAM,30280,deadband,44,565,0.000
BAM,30290,deadband,44,565,0.000
BAM,30300,deadband,44,565,0.000
BAM,30310,deadband,44,565,0.000
BAM,30320,deadband,44,565,0.000
BAM,30330,deadband,44,565,0.000
BAM,30340,deadband,44,565,0.000
BAM,30350,deadband,44,565,0.000
BAM,30360,deadband,44,565,0.000
BAM,30370,deadband,44,565,0.000
BAM,30380,deadband,44,565,0.000
BAM,30390,deadband,44,565,0.000
BAM,30400,deadband,44,565,0.000
BAM,30410,deadband,46,565,0.000
BAM,30420,deadband,46,565,0.000
BAM,30430,deadband,46,565,0.000
BAM,30440,deadband,46,565,0.000
BAM,30450,deadband,46,565,0.000
BAM,30460,deadband,46,565,0.000
BAM,30470,deadband,46,565,0.000
BAM,30480,deadband,46,565,0.000
BAM,30490,deadband,46,565,0.000
BAM,30500,deadband,46,565,0.000
BAM,30510,deadband,46,565,0.000
BAM,30520,deadband,46,565,0.000
BAM,30530,deadband,46,565,0.000
BAM,30540,deadband,46,565,0.000
BAM,30550,deadband,46,565,0.000
BAM,30560,deadband,46,565,0.000
BAM,30570,deadband,46,565,0.000
BAM,30580,deadband,46,565,0.000
BAM,30590,deadband,46,565,0.000
BAM,30600,deadband,46,565,0.000
BAM,30610,deadband,48,565,0.000
BAM,30620,deadband,48,565,0.000
BAM,30630,deadband,48,565,0.000
BAM,30640,deadband,48,565,0.000
BAM,30650,deadband,48,565,0.000
BAM,30660,deadband,48,565,0.000
BAM,30670,deadband,48,565,0.000
BAM,30680,deadband,48,565,0.000
BAM,30690,deadband,48,565,0.000
BAM,30700,deadband,48,565,0.000
BAM,30710,deadband,48,565,0.000
BAM,30720,deadband,48,565,0.000
BAM,30730,deadband,48,565,0.000
BAM,30740,deadband,48,565,0.000
BAM,30750,deadband,48,565,0.000
BAM,30760,deadband,48,565,0.000
BAM,30770,deadband,48,565,0.000
BAM,30780,deadband,48,565,0.000
BAM,30790,deadband,48,565,0.000
BAM,30800,deadband,48,565,0.000
BAM,30810,deadband,50,565,0.000
BAM,30820,deadband,50,565,0.000
BAM,30830,deadband,50,565,0.000
BAM,30840,deadband,50,565,0.000
BAM,30850,deadband,50,565,0.000
BAM,30860,deadband,50,565,0.000
BAM,30870,deadband,50,565,0.000
BAM,30880,deadband,50,565,0.000
BAM,30890,deadband,50,565,0.000
BAM,30900,deadband,50,565,0.000
BAM,30910,deadband,50,565,0.000
BAM,30920,deadband,50,565,0.000
BAM,30930,deadband,50,565,0.000
BAM,30940,deadband,50,565,0.000
BAM,30950,deadband,50,565,0.000
BAM,30960,deadband,50,565,0.000
BAM,30970,deadband,50,565,0.000
BAM,30980,deadband,50,565,0.000
BAM,30990,deadband,50,565,0.000
BAM,31000,deadband,50,565,0.000
BAM,31010,deadband,52,565,0.000
BAM,31020,deadband,52,565,0.000
BAM,31030,deadband,52,565,0.000
BAM,31040,deadband,52,565,0.000
BAM,31050,deadband,52,565,0.000
BAM,31060,deadband,52,565,0.000
BAM,31070,deadband,52,565,0.000
BAM,31080,deadband,52,565,0.000
BAM,31090,deadband,52,565,0.000
BAM,31100,deadband,52,565,0.000
BAM,31110,deadband,52,565,0.000
BAM,31120,deadband,52,565,0.000
BAM,31130,deadband,52,565,0.000
BAM,31140,deadband,52,565,0.000
BAM,31150,deadband,52,565,0.000
BAM,31160,deadband,52,565,0.000
BAM,31170,deadband,52,565,0.000
BAM,31180,deadband,52,565,0.000
BAM,31190,deadband,52,565,0.000
BAM,31200,deadband,52,565,0.000
BAM,31210,deadband,54,565,0.000
BAM,31220,deadband,54,565,0.000
BAM,31230,deadband,54,565,0.000
BAM,31240,deadband,54,565,0.000
BAM,31250,deadband,54,565,0.000
BAM,31260,deadband,54,565,0.000
BAM,31270,deadband,54,565,0.000
BAM,31280,deadband,54,565,0.000
BAM,31290,deadband,54,565,0.000
BAM,31300,deadband,54,565,0.000
BAM,31310,deadband,54,565,0.000
BAM,31320,deadband,54,565,0.000
BAM,31330,deadband,54,565,0.000
BAM,31340,deadband,54,565,0.000
BAM,31350,deadband,54,565,0.000
BAM,31360,deadband,54,565,0.000
BAM,31370,deadband,54,565,0.000
BAM,31380,deadband,54,565,0.000
BAM,31390,deadband,54,565,0.000
BAM,31400,deadband,54,565,0.000
BAM,31410,deadband,56,565,0.000
BAM,31420,deadband,56,565,0.000
BAM,31430,deadband,56,565,0.000
BAM,31440,deadband,56,565,0.000
BAM,31450,deadband,56,565,0.000
BAM,31460,deadband,56,565,0.000
BAM,31470,deadband,56,565,0.000
BAM,31480,deadband,56,565,0.000
BAM,31490,deadband,56,565,0.000
BAM,31500,deadband,56,565,0.000
BAM,31510,deadband,56,565,0.000
BAM,31520,deadband,56,565,0.000
BAM,31530,deadband,56,565,0.000
BAM,31540,deadband,56,565,0.000
BAM,31550,deadband,56,565,0.000
BAM,31560,deadband,56,565,0.000
BAM,31570,deadband,56,565,0.000
BAM,31580,deadband,56,565,0.000
BAM,31590,deadband,56,565,0.000
BAM,31600,deadband,56,565,0.000
BAM,31610,deadband,58,565,0.000
BAM,31620,deadband,58,565,0.000
BAM,31630,deadband,58,565,0.000
BAM,31640,deadband,58,565,0.000
BAM,31650,deadband,58,565,0.000
BAM,31660,deadband,58,565,0.000
BAM,31670,deadband,58,565,0.000
BAM,31680,deadband,58,565,0.000
BAM,31690,deadband,58,565,0.000
BAM,31700,deadband,58,565,0.000
BAM,31710,deadband,58,565,0.000
BAM,31720,deadband,58,565,0.000
BAM,31730,deadband,58,565,0.000
BAM,31740,deadband,58,565,0.000
BAM,31750,deadband,58,565,0.000
BAM,31760,deadband,58,565,0.000
BAM,31770,deadband,58,565,0.000
BAM,31780,deadband,58,565,0.000
BAM,31790,deadband,58,565,0.000
BAM,31800,deadband,58,565,0.000
BAM,31810,deadband,60,565,0.000
BAM,31820,deadband,60,565,0.000
BAM,31830,deadband,60,565,0.000
BAM,31840,deadband,60,565,0.000
BAM,31850,deadband,60,565,0.000
BAM,31860,deadband,60,565,0.000
BAM,31870,deadband,60,565,0.000
BAM,31880,deadband,60,565,0.000
BAM,31890,deadband,60,565,0.000
BAM,31900,deadband,60,565,0.000
BAM,31910,deadband,60,565,0.000
BAM,31920,deadband,60,565,0.000
BAM,31930,deadband,60,565,0.000
BAM,31940,deadband,60,565,0.000
BAM,31950,deadband,60,565,0.000
BAM,31960,deadband,60,565,0.000
BAM,31970,deadband,60,565,0.000
BAM,31980,deadband,60,565,0.000
BAM,31990,deadband,60,565,0.000
BAM,32000,deadband,60,565,0.000
BAM,32010,deadband,62,565,0.000
BAM,32020,deadband,62,565,0.000
BAM,32030,deadband,62,565,0.000
BAM,32040,deadband,62,565,0.000
BAM,32050,deadband,62,565,0.000
BAM,32060,deadband,62,565,0.000
BAM,32070,deadband,62,565,0.000
BAM,32080,deadband,62,565,0.000
BAM,32090,deadband,62,565,0.000
BAM,32100,deadband,62,565,0.000
BAM,32110,deadband,62,565,0.000
BAM,32120,deadband,62,565,0.000
BAM,32130,deadband,62,565,0.000
BAM,32140,deadband,62,565,0.000
BAM,32150,deadband,62,565,0.000
BAM,32160,deadband,62,565,0.000
BAM,32170,deadband,62,565,0.000
BAM,32180,deadband,62,565,0.000
BAM,32190,deadband,62,565,0.000
BAM,32200,deadband,62,565,0.000
BAM,32210,deadband,64,565,0.000
BAM,32220,deadband,64,565,0.000
BAM,32230,deadband,64,565,0.000
BAM,32240,deadband,64,565,0.000
BAM,32250,deadband,64,565,0.000
BAM,32260,deadband,64,565,0.000
BAM,32270,deadband,64,565,0.000
BAM,32280,deadband,64,565,0.000
BAM,32290,deadband,64,565,0.000
BAM,32300,deadband,64,565,0.000
BAM,32310,deadband,64,565,0.000
BAM,32320,deadband,64,565,0.000
BAM,32330,deadband,64,565,0.000
BAM,32340,deadband,64,565,0.000
BAM,32350,deadband,64,565,0.000
BAM,32360,deadband,64,565,0.000
BAM,32370,deadband,64,565,0.000
BAM,32380,deadband,64,565,0.000
BAM,32390,deadband,64,565,0.000
BAM,32400,deadband,64,565,0.000
BAM,32410,deadband,66,565,0.000
BAM,32420,deadband,66,565,0.000
BAM,32430,deadband,66,565,0.000
BAM,32440,deadband,66,565,0.000
BAM,32450,deadband,66,565,0.000
BAM,32460,deadband,66,565,0.000
BAM,32470,deadband,66,565,0.000
BAM,32480,deadband,66,565,0.000
BAM,32490,deadband,66,565,0.000
BAM,32500,deadband,66,565,0.000
BAM,32510,deadband,66,565,0.000
BAM,32520,deadband,66,565,0.000
BAM,32530,deadband,66,565,0.000
BAM,32540,deadband,66,565,0.000
BAM,32550,deadband,66,565,0.000
BAM,32560,deadband,66,565,0.000
BAM,32570,deadband,66,565,0.000
BAM,32580,deadband,66,565,0.000
BAM,32590,deadband,66,565,0.000
BAM,32600,deadband,66,565,0.000
BAM,32610,deadband,68,565,0.000
BAM,32620,deadband,68,565,0.000
BAM,32630,deadband,68,565,0.000
BAM,32640,deadband,68,565,0.000
BAM,32650,deadband,68,565,0.000
BAM,32660,deadband,68,565,0.000
BAM,32670,deadband,68,565,0.000
BAM,32680,deadband,68,565,0.000
BAM,32690,deadband,68,565,0.000
BAM,32700,deadband,68,565,0.000
BAM,32710,deadband,68,565,0.000
BAM,32720,deadband,68,565,0.000
BAM,32730,deadband,68,565,0.000
BAM,32740,deadband,68,565,0.000
BAM,32750,deadband,68,565,0.000
BAM,32760,deadband,68,565,0.000
BAM,32770,deadband,68,565,0.000
BAM,32780,deadband,68,565,0.000
BAM,32790,deadband,68,565,0.000
BAM,32800,deadband,68,565,0.000
BAM,32810,deadband,70,565,0.000
BAM,32820,deadband,70,565,0.000
BAM,32830,deadband,70,565,0.000
BAM,32840,deadband,70,565,0.000
BAM,32850,deadband,70,565,0.000
BAM,32860,deadband,70,565,0.000
BAM,32870,deadband,70,565,0.000
BAM,32880,deadband,70,565,0.000
BAM,32890,deadband,70,565,0.000
BAM,32900,deadband,70,565,0.000
BAM,32910,deadband,70,565,0.000
BAM,32920,deadband,70,565,0.000
BAM,32930,deadband,70,565,0.000
BAM,32940,deadband,70,565,0.000
BAM,32950,deadband,70,565,0.000
BAM,32960,deadband,70,565,0.000
BAM,32970,deadband,70,565,0.000
BAM,32980,deadband,70,565,0.000
BAM,32990,deadband,70,565,0.000
BAM,33000,deadband,70,565,0.000
BAM,33010,deadband,72,565,0.000
BAM,33020,deadband,72,565,0.000
BAM,33030,deadband,72,565,0.000
BAM,33040,deadband,72,565,0.000
BAM,33050,deadband,72,565,0.000
BAM,33060,deadband,72,565,0.000
BAM,33070,deadband,72,565,0.000
BAM,33080,deadband,72,565,0.000
BAM,33090,deadband,72,565,0.000
BAM,33100,deadband,72,565,0.000
BAM,33110,deadband,72,565,0.000
BAM,33120,deadband,72,565,0.000
BAM,33130,deadband,72,565,0.000
BAM,33140,deadband,72,565,0.000
BAM,33150,deadband,72,565,0.000
BAM,33160,deadband,72,565,0.000
BAM,33170,deadband,72,565,0.000
BAM,33180,deadband,72,565,0.000
BAM,33190,deadband,72,565,0.000
BAM,33200,deadband,72,565,0.000
BAM,33210,deadband,74,565,0.000
BAM,33220,deadband,74,565,0.000
BAM,33230,deadband,74,565,0.000
BAM,33240,deadband,74,565,0.000
BAM,33250,deadband,74,565,0.000
BAM,33260,deadband,74,565,0.000
BAM,33270,deadband,74,565,0.000
BAM,33280,deadband,74,565,0.000
BAM,33290,deadband,74,565,0.000
BAM,33300,deadband,74,565,0.000
BAM,33310,deadband,74,565,0.000
BAM,33320,deadband,74,565,0.000
BAM,33330,deadband,74,565,0.000
BAM,33340,deadband,74,565,0.000
BAM,33350,deadband,74,565,0.000
BAM,33360,deadband,74,565,0.000
BAM,33370,deadband,74,565,0.000
BAM,33380,deadband,74,565,0.000
BAM,33390,deadband,74,565,0.000
BAM,33400,deadband,74,565,0.000
BAM,33410,deadband,76,565,0.000
BAM,33420,deadband,76,565,0.000
BAM,33430,deadband,76,565,0.000
BAM,33440,deadband,76,565,0.000
BAM,33450,deadband,76,565,0.000
BAM,33460,deadband,76,565,0.000
BAM,33470,deadband,76,565,0.000
BAM,33480,deadband,76,565,0.000
BAM,33490,deadband,76,565,0.000
BAM,33500,deadband,76,565,0.000
BAM,33510,deadband,76,565,0.000
BAM,33520,deadband,76,565,0.000
BAM,33530,deadband,76,565,0.000
BAM,33540,deadband,76,565,0.000
BAM,33550,deadband,76,565,0.000
BAM,33560,deadband,76,565,0.000
BAM,33570,deadband,76,565,0.000
BAM,33580,deadband,76,565,0.000
BAM,33590,deadband,76,565,0.000
BAM,33600,deadband,76,565,0.000
BAM,33610,deadband,78,565,0.000
BAM,33620,deadband,78,565,0.000
BAM,33630,deadband,78,565,0.000
BAM,33640,deadband,78,565,0.000
BAM,33650,deadband,78,565,0.000
BAM,33660,deadband,78,565,0.000
BAM,33670,deadband,78,565,0.000
BAM,33680,deadband,78,565,0.000
BAM,33690,deadband,78,565,0.000
BAM,33700,deadband,78,565,0.000
BAM,33710,deadband,78,565,0.000
BAM,33720,deadband,78,565,0.000
BAM,33730,deadband,78,565,0.000
BAM,33740,deadband,78,565,0.000
BAM,33750,deadband,78,565,0.000
BAM,33760,deadband,78,565,0.000
BAM,33770,deadband,78,565,0.000
BAM,33780,deadband,78,565,0.000
BAM,33790,deadband,78,565,0.000
BAM,33800,deadband,78,565,0.000
BAM,33810,deadband,80,565,0.000
BAM,33820,deadband,80,565,0.000
BAM,33830,deadband,80,565,0.000
BAM,33840,deadband,80,565,0.000
BAM,33850,deadband,80,565,0.000
BAM,33860,deadband,80,565,0.000
BAM,33870,deadband,80,565,0.000
BAM,33880,deadband,80,565,0.000
BAM,33890,deadband,80,565,0.000
BAM,33900,deadband,80,565,0.000
BAM,33910,deadband,80,565,0.000
BAM,33920,deadband,80,565,0.000
BAM,33930,deadband,80,565,0.000
BAM,33940,deadband,80,565,0.000
BAM,33950,deadband,80,565,0.000
BAM,33960,deadband,80,565,0.000
BAM,33970,deadband,80,565,0.000
BAM,33980,deadband,80,565,0.000
BAM,33990,deadband,80,565,0.000
BAM,34000,deadband,80,565,0.000
BAM,34010,deadband,82,565,0.000
BAM,34020,deadband,82,565,0.000
BAM,34030,deadband,82,565,0.000
BAM,34040,deadband,82,565,0.000
BAM,34050,deadband,82,565,0.000
BAM,34060,deadband,82,565,0.000
BAM,34070,deadband,82,565,0.000
BAM,34080,deadband,82,565,0.000
BAM,34090,deadband,82,565,0.000
BAM,34100,deadband,82,565,0.000
BAM,34110,deadband,82,565,0.000
BAM,34120,deadband,82,565,0.000
BAM,34130,deadband,82,565,0.000
BAM,34140,deadband,82,565,0.000
BAM,34150,deadband,82,565,0.000
BAM,34160,deadband,82,565,0.000
BAM,34170,deadband,82,565,0.000
BAM,34180,deadband,82,565,0.000
BAM,34190,deadband,82,565,0.000
BAM,34200,deadband,82,565,0.000
BAM,34210,deadband,84,565,0.000
BAM,34220,deadband,84,565,0.000
BAM,34230,deadband,84,565,0.000
BAM,34240,deadband,84,565,0.000
BAM,34250,deadband,84,565,0.000
BAM,34260,deadband,84,565,0.000
BAM,34270,deadband,84,565,0.000
BAM,34280,deadband,84,565,0.000
BAM,34290,deadband,84,565,0.000
BAM,34300,deadband,84,565,0.000
BAM,34310,deadband,84,565,0.000
BAM,34320,deadband,84,565,0.000
BAM,34330,deadband,84,565,0.000
BAM,34340,deadband,84,565,0.000
BAM,34350,deadband,84,565,0.000
BAM,34360,deadband,84,565,0.000
BAM,34370,deadband,84,565,0.000
BAM,34380,deadband,84,565,0.000
BAM,34390,deadband,84,565,0.000
BAM,34400,deadband,84,565,0.000
BAM,34410,deadband,86,565,0.000
BAM,34420,deadband,86,565,0.000
BAM,34430,deadband,86,565,0.000
BAM,34440,deadband,86,565,0.000
BAM,34450,deadband,86,565,0.000
BAM,34460,deadband,86,565,0.000
BAM,34470,deadband,86,565,0.000
BAM,34480,deadband,86,565,0.000
BAM,34490,deadband,86,565,0.000
BAM,34500,deadband,86,565,0.000
BAM,34510,deadband,86,565,0.000
BAM,34520,deadband,86,565,0.000
BAM,34530,deadband,86,565,0.000
BAM,34540,deadband,86,565,0.000
BAM,34550,deadband,86,565,0.000
BAM,34560,deadband,86,565,0.000
BAM,34570,deadband,86,565,0.000
BAM,34580,deadband,86,565,0.000
BAM,34590,deadband,86,565,0.000
BAM,34600,deadband,86,565,0.000
BAM,34610,deadband,88,565,0.000
BAM,34620,deadband,88,565,0.000
BAM,34630,deadband,88,565,0.000
BAM,34640,deadband,88,565,0.000
BAM,34650,deadband,88,565,0.000
BAM,34660,deadband,88,565,0.000
BAM,34670,deadband,88,565,0.000
BAM,34680,deadband,88,565,0.000
BAM,34690,deadband,88,565,0.000
BAM,34700,deadband,88,565,0.000
BAM,34710,deadband,88,565,0.000
BAM,34720,deadband,88,565,0.000
BAM,34730,deadband,88,565,0.000
BAM,34740,deadband,88,565,0.000
BAM,34750,deadband,88,565,0.000
BAM,34760,deadband,88,565,0.000
BAM,34770,deadband,88,565,0.000
BAM,34780,deadband,88,565,0.000
BAM,34790,deadband,88,565,0.000
BAM,34800,deadband,88,565,0.000
BAM,34810,deadband,90,565,0.000
BAM,34820,deadband,90,565,0.000
BAM,34830,deadband,90,565,0.000
BAM,34840,deadband,90,565,0.000
BAM,34850,deadband,90,565,0.000
BAM,34860,deadband,90,565,0.000
BAM,34870,deadband,90,565,0.000
BAM,34880,deadband,90,565,0.000
BAM,34890,deadband,90,565,0.000
BAM,34900,deadband,90,565,0.000
BAM,34910,deadband,90,565,0.000
BAM,34920,deadband,90,565,0.000
BAM,34930,deadband,90,565,0.000
BAM,34940,deadband,90,565,0.000
BAM,34950,deadband,90,565,0.000
BAM,34960,deadband,90,565,0.000
BAM,34970,deadband,90,565,0.000
BAM,34980,deadband,90,565,0.000
BAM,34990,deadband,90,565,0.000
BAM,35000,deadband,90,565,0.000
BAM,35010,deadband,92,565,0.000
BAM,35020,deadband,92,565,0.000
BAM,35030,deadband,92,565,0.000
BAM,35040,deadband,92,565,0.000
BAM,35050,deadband,92,565,0.000
BAM,35060,deadband,92,565,0.000
BAM,35070,deadband,92,565,0.000
BAM,35080,deadband,92,565,0.000
BAM,35090,deadband,92,565,0.000
BAM,35100,deadband,92,565,0.000
BAM,35110,deadband,92,565,0.000
BAM,35120,deadband,92,565,0.000
BAM,35130,deadband,92,565,0.000
BAM,35140,deadband,92,565,0.000
BAM,35150,deadband,92,565,0.000
BAM,35160,deadband,92,565,0.000
BAM,35170,deadband,92,565,0.000
BAM,35180,deadband,92,565,0.000
BAM,35190,deadband,92,565,0.000
BAM,35200,deadband,92,565,0.000
BAM,35210,deadband,94,565,0.000
BAM,35220,deadband,94,565,0.000
BAM,35230,deadband,94,565,0.000
BAM,35240,deadband,94,565,0.000
BAM,35250,deadband,94,565,0.000
BAM,35260,deadband,94,565,0.000
BAM,35270,deadband,94,565,0.000
BAM,35280,deadband,94,565,0.000
BAM,35290,deadband,94,565,0.000
BAM,35300,deadband,94,565,0.000
BAM,35310,deadband,94,565,0.000
BAM,35320,deadband,94,565,0.000
BAM,35330,deadband,94,565,0.000
BAM,35340,deadband,94,565,0.000
BAM,35350,deadband,94,565,0.000
BAM,35360,deadband,94,565,0.000
BAM,35370,deadband,94,565,0.000
BAM,35380,deadband,94,565,0.000
BAM,35390,deadband,94,565,0.000
BAM,35400,deadband,94,565,0.000
BAM,35410,deadband,96,565,0.000
BAM,35420,deadband,96,565,0.000
BAM,35430,deadband,96,565,0.000
BAM,35440,deadband,96,565,0.000
BAM,35450,deadband,96,565,0.000
BAM,35460,deadband,96,565,0.000
BAM,35470,deadband,96,565,0.000
BAM,35480,deadband,96,565,0.000
BAM,35490,deadband,96,565,0.000
BAM,35500,deadband,96,565,0.000
BAM,35510,deadband,96,565,0.000
BAM,35520,deadband,96,565,0.000
BAM,35530,deadband,96,565,0.000
BAM,35540,deadband,96,565,0.000
BAM,35550,deadband,96,565,0.000
BAM,35560,deadband,96,565,0.000
BAM,35570,deadband,96,565,0.000
BAM,35580,deadband,96,565,0.000
BAM,35590,deadband,96,565,0.000
BAM,35600,deadband,96,565,0.000
BAM,35610,deadband,98,565,0.000
BAM,35620,deadband,98,565,0.000
BAM,35630,deadband,98,565,0.000
BAM,35640,deadband,98,565,0.000
BAM,35650,deadband,98,565,0.000
BAM,35660,deadband,98,565,0.000
BAM,35670,deadband,98,565,0.000
BAM,35680,deadband,98,565,0.000
BAM,35690,deadband,98,565,0.000
BAM,35700,deadband,98,565,0.000
BAM,35710,deadband,98,565,0.000
BAM,35720,deadband,98,565,0.000
BAM,35730,deadband,98,565,0.000
BAM,35740,deadband,98,565,0.000
BAM,35750,deadband,98,565,0.000
BAM,35760,deadband,98,565,0.000
BAM,35770,deadband,98,565,0.000
BAM,35780,deadband,98,565,0.000
BAM,35790,deadband,98,565,0.000
BAM,35800,deadband,98,565,0.000
BAM,35810,deadband,100,565,0.000
BAM,35820,deadband,100,565,0.000
BAM,35830,deadband,100,565,0.000
BAM,35840,deadband,100,565,0.000
BAM,35850,deadband,100,565,0.000
BAM,35860,deadband,100,565,0.000
BAM,35870,deadband,100,565,0.000
BAM,35880,deadband,100,565,0.000
BAM,35890,deadband,100,565,0.000
BAM,35900,deadband,100,565,0.000
BAM,35910,deadband,100,565,0.000
BAM,35920,deadband,100,565,0.000
BAM,35930,deadband,100,565,0.000
BAM,35940,deadband,100,565,0.000
BAM,35950,deadband,100,565,0.000
BAM,35960,deadband,100,565,0.000
BAM,35970,deadband,100,565,0.000
BAM,35980,deadband,100,565,0.000
BAM,35990,deadband,100,565,0.000
BAM,36000,deadband,100,565,0.000
BAM,36010,deadband,102,565,0.000
BAM,36020,deadband,102,565,0.000
BAM,36030,deadband,102,565,0.000
BAM,36040,deadband,102,565,0.000
BAM,36050,deadband,102,565,0.000
BAM,36060,deadband,102,565,0.000
BAM,36070,deadband,102,565,0.000
BAM,36080,deadband,102,565,0.000
BAM,36090,deadband,102,565,0.000
BAM,36100,deadband,102,565,0.000
BAM,36110,deadband,102,565,0.000
BAM,36120,deadband,102,565,0.000
BAM,36130,deadband,102,565,0.000
BAM,36140,deadband,102,565,0.000
